data_incendi,codi_comarca,comarca,codi_municipi,termemunic,haarbrades,hanoarbrad,hanoforest,haforestal,source_table
2017-03-20T00:00:00.000,08,Baix Camp,430173,"Argentera, l'",0,0.0015,0,0.0015,bks7-dkfd
2017-03-20T00:00:00.000,02,Alt Empordà,170293,Boadella i les Escaules,0.01,0,0,0.01,bks7-dkfd
2017-03-25T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.7,0,0.7,bks7-dkfd
2017-03-27T00:00:00.000,21,Maresme,082613,Santa Susanna,0.001,0.002,0,0.003,bks7-dkfd
2017-03-30T00:00:00.000,33,Segrià,252326,Torres de Segre,0,0.9,0,0.9,bks7-dkfd
2017-03-30T00:00:00.000,17,Garraf,080431,Canyelles,0,0.0015,0,0.0015,bks7-dkfd
2017-04-04T00:00:00.000,20,Gironès,171557,Salt,0,0.015,0,0.015,bks7-dkfd
2017-04-05T00:00:00.000,21,Maresme,080351,Calella,0.04,0.15,0,0.19,bks7-dkfd
2017-04-06T00:00:00.000,08,Baix Camp,431457,"Selva del Camp, la",0,0.71,0,0.71,bks7-dkfd
2017-04-06T00:00:00.000,25,Pallars Jussà,252271,"Torre de Cabdella, la",0.3,0,0,0.3,bks7-dkfd
2017-04-07T00:00:00.000,37,Terra Alta,431172,Prat de Comte,0,0.0183,0,0.0183,bks7-dkfd
2017-04-09T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0.0866,0,0,0.0866,bks7-dkfd
2017-04-09T00:00:00.000,09,Baix Ebre,430252,Benifallet,0.5,0,0,0.5,bks7-dkfd
2017-04-10T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0.448,0,0,0.448,bks7-dkfd
2017-04-10T00:00:00.000,28,Pla de l'Estany,171371,Porqueres,0.281,0,0,0.281,bks7-dkfd
2017-04-11T00:00:00.000,33,Segrià,251207,Lleida,0.1,0,0,0.1,bks7-dkfd
2017-04-11T00:00:00.000,30,Ribera d'Ebre,431212,Rasquera,0.002,0,0,0.002,bks7-dkfd
2017-04-11T00:00:00.000,30,Ribera d'Ebre,431251,Riba-roja d'Ebre,0,0.07,0,0.07,bks7-dkfd
2017-04-13T00:00:00.000,22,Montsià,430445,"Sénia, la",0,0.03,0,0.03,bks7-dkfd
2017-04-14T00:00:00.000,25,Pallars Jussà,252154,Talarn,0,0.05,0,0.05,bks7-dkfd
2017-04-14T00:00:00.000,21,Maresme,080039,Alella,0.015,0,0,0.015,bks7-dkfd
2017-04-15T00:00:00.000,09,Baix Ebre,430521,Xerta,0,0.098,0,0.098,bks7-dkfd
2017-04-15T00:00:00.000,09,Baix Ebre,430521,Xerta,0.28,0,0,0.28,bks7-dkfd
2017-04-16T00:00:00.000,23,Noguera,252206,Térmens,0,0.005,0,0.005,bks7-dkfd
2017-04-16T00:00:00.000,11,Baix Llobregat,081477,Olesa de Montserrat,0,0.05,0,0.05,bks7-dkfd
2017-04-17T00:00:00.000,09,Baix Ebre,431554,Tortosa,0.78,0,0,0.78,bks7-dkfd
2017-04-17T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0.005,0,0,0.005,bks7-dkfd
2017-04-17T00:00:00.000,23,Noguera,251569,Os de Balaguer,0.75,2.84,0,3.59,bks7-dkfd
2017-04-18T00:00:00.000,02,Alt Empordà,170314,Cabanelles,0,0.015,0,0.015,bks7-dkfd
2017-04-18T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.8,0,0.8,bks7-dkfd
2017-04-18T00:00:00.000,25,Pallars Jussà,251615,Conca de Dalt,0,0.14,0,0.14,bks7-dkfd
2017-04-19T00:00:00.000,33,Segrià,251207,Lleida,0,0.53,0,0.53,bks7-dkfd
2017-04-20T00:00:00.000,41,Vallès Oriental,082346,Sant Pere de Vilamajor,0.09,0,0,0.09,bks7-dkfd
2017-04-20T00:00:00.000,07,Bages,080983,Sant Salvador de Guardiola,0.02,0,0,0.02,bks7-dkfd
2017-04-21T00:00:00.000,18,Garrigues,251018,"Granadella, la",0,0.05,0,0.05,bks7-dkfd
2017-04-22T00:00:00.000,09,Baix Ebre,431021,Paüls,0,0.09,0,0.09,bks7-dkfd
2017-04-22T00:00:00.000,33,Segrià,251207,Lleida,0,0.15,0,0.15,bks7-dkfd
2017-04-22T00:00:00.000,04,Alt Urgell,250772,Coll de Nargó,0,0.052,0,0.052,bks7-dkfd
2017-04-22T00:00:00.000,22,Montsià,430043,Alcanar,0,1.256,0,1.256,bks7-dkfd
2017-04-23T00:00:00.000,40,Vallès Occidental,080517,Castellar del Vallès,0,0.0001,0,0.0001,bks7-dkfd
2017-04-23T00:00:00.000,15,Cerdanya,170694,Fontanals de Cerdanya,0,0.194,0,0.194,bks7-dkfd
2017-04-23T00:00:00.000,15,Cerdanya,170062,Alp,0,0.0003,0,0.0003,bks7-dkfd
2017-04-23T00:00:00.000,13,Barcelonès,080193,Barcelona,0.007,0,0,0.007,bks7-dkfd
2017-04-24T00:00:00.000,18,Garrigues,251057,Granyena de les Garrigues,0,0.1,0,0.1,bks7-dkfd
2017-04-25T00:00:00.000,02,Alt Empordà,170314,Cabanelles,0.06,0,0,0.06,bks7-dkfd
2017-05-04T00:00:00.000,01,Alt Camp,431080,"Pla de Santa Maria, el",0.01,0,0,0.01,bks7-dkfd
2017-05-05T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.0032,0,0.0008,0.0032,bks7-dkfd
2017-05-05T00:00:00.000,33,Segrià,250138,Alfarràs,0.5,0,0,0.5,bks7-dkfd
2017-05-06T00:00:00.000,09,Baix Ebre,430252,Benifallet,0.12,0,0.43,0.12,bks7-dkfd
2017-05-06T00:00:00.000,20,Gironès,170736,Fornells de la Selva,0.002,0,0,0.002,bks7-dkfd
2017-05-06T00:00:00.000,07,Bages,080386,Callús,0,0.0432,0,0.0432,bks7-dkfd
2017-05-06T00:00:00.000,03,Alt Penedès,081228,Mediona,0,0.003,0,0.003,bks7-dkfd
2017-05-06T00:00:00.000,41,Vallès Oriental,081982,Sant Antoni de Vilamajor,0.003,0,0,0.003,bks7-dkfd
2017-05-06T00:00:00.000,03,Alt Penedès,082732,Subirats,0.42,0,0,0.42,bks7-dkfd
2017-05-07T00:00:00.000,33,Segrià,251207,Lleida,0,0.03,0,0.03,bks7-dkfd
2017-05-08T00:00:00.000,29,Priorat,430580,"Figuera, la",0.86,0.54,0.04,1.4,bks7-dkfd
2017-05-08T00:00:00.000,33,Segrià,252326,Torres de Segre,0.003,0,0,0.003,bks7-dkfd
2017-05-08T00:00:00.000,20,Gironès,170255,Bordils,0.012,0,0,0.012,bks7-dkfd
2017-05-08T00:00:00.000,07,Bages,081136,Manresa,0.65,0,0,0.65,bks7-dkfd
2017-05-09T00:00:00.000,25,Pallars Jussà,250984,Gavet de la Conca,0.15,4.29,0.08,4.44,bks7-dkfd
2017-05-10T00:00:00.000,34,Selva,170084,Anglès,0.03,0,0,0.03,bks7-dkfd
2017-05-10T00:00:00.000,28,Pla de l'Estany,171371,Porqueres,0.022,0,0,0.022,bks7-dkfd
2017-05-13T00:00:00.000,40,Vallès Occidental,080517,Castellar del Vallès,0.015,0,0,0.015,bks7-dkfd
2017-05-14T00:00:00.000,40,Vallès Occidental,080517,Castellar del Vallès,0,0.002,0,0.002,bks7-dkfd
2017-05-15T00:00:00.000,23,Noguera,250621,Camarasa,0.69,0.86,0,1.55,bks7-dkfd
2017-05-16T00:00:00.000,23,Noguera,250349,Artesa de Segre,0,0.1,0,0.1,bks7-dkfd
2017-05-16T00:00:00.000,25,Pallars Jussà,251155,Isona i Conca Dellà,0,0.0025,0,0.0025,bks7-dkfd
2017-05-16T00:00:00.000,37,Terra Alta,430568,"Fatarella, la",1.95,3.72,1.01,5.67,bks7-dkfd
2017-05-16T00:00:00.000,28,Pla de l'Estany,170157,Banyoles,0,0.02,0,0.02,bks7-dkfd
2017-05-16T00:00:00.000,18,Garrigues,252555,Vinaixa,0.06,0,0.03,0.06,bks7-dkfd
2017-05-18T00:00:00.000,41,Vallès Oriental,081810,"Roca del Vallès, la",0.031,0,0,0.031,bks7-dkfd
2017-05-19T00:00:00.000,41,Vallès Oriental,082107,Sant Feliu de Codines,0.01,0,0,0.01,bks7-dkfd
2017-05-19T00:00:00.000,22,Montsià,430770,Mas de Barberans,0,0.6,0,0.6,bks7-dkfd
2017-05-20T00:00:00.000,22,Montsià,431567,Ulldecona,0,0.0684,0,0.0684,bks7-dkfd
2017-05-21T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0.35,0,0,0.35,bks7-dkfd
2017-05-22T00:00:00.000,21,Maresme,080095,Argentona,0,0.0001,0,0.0001,bks7-dkfd
2017-05-23T00:00:00.000,20,Gironès,170499,Celrà,0.16,0,0,0.16,bks7-dkfd
2017-05-23T00:00:00.000,24,Osona,082785,Taradell,0,0.005,0,0.005,bks7-dkfd
2017-05-24T00:00:00.000,11,Baix Llobregat,080898,Gavà,0.3,0,0,0.3,bks7-dkfd
2017-05-24T00:00:00.000,06,Anoia,082508,Santa Margarida de Montbui,0,0.0018,0,0.0018,bks7-dkfd
2017-05-24T00:00:00.000,11,Baix Llobregat,080898,Gavà,0.57,0.61,0,1.18,bks7-dkfd
2017-05-25T00:00:00.000,11,Baix Llobregat,080569,Castelldefels,0,0.15,0,0.15,bks7-dkfd
2017-05-25T00:00:00.000,24,Osona,082690,Seva,0,0.02,0,0.02,bks7-dkfd
2017-05-25T00:00:00.000,18,Garrigues,250582,"Borges Blanques, les",0,0.088,0,0.088,bks7-dkfd
2017-05-25T00:00:00.000,20,Gironès,170448,Cassà de la Selva,0.043,0,0,0.043,bks7-dkfd
2017-05-25T00:00:00.000,34,Selva,171030,Maçanet de la Selva,0.85,0,0,0.85,bks7-dkfd
2017-05-25T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.11,0,0.11,bks7-dkfd
2017-05-27T00:00:00.000,22,Montsià,439023,Sant Jaume d'Enveja,0,0.016,0,0.016,bks7-dkfd
2017-05-28T00:00:00.000,03,Alt Penedès,080137,Avinyonet del Penedès,0.005,0,0,0.005,bks7-dkfd
2017-05-29T00:00:00.000,06,Anoia,081629,"Hostalets de Pierola, els",0.004,0.001,0,0.005,bks7-dkfd
2017-05-30T00:00:00.000,33,Segrià,250215,Almenar,0,0.03,0.1,0.03,bks7-dkfd
2017-05-30T00:00:00.000,01,Alt Camp,431613,Valls,0.2,0.7,0.03,0.9,bks7-dkfd
2017-05-30T00:00:00.000,19,Garrotxa,171096,Montagut i Oix,0,0.0008,0,0.0008,bks7-dkfd
2017-05-31T00:00:00.000,23,Noguera,250156,Algerri,0,0.02,0,0.02,bks7-dkfd
2017-06-01T00:00:00.000,40,Vallès Occidental,081846,Rubí,0,0.235,0,0.235,bks7-dkfd
2017-06-01T00:00:00.000,12,Baix Penedès,430287,"Bisbal del Penedès, la",0,0.44,0,0.44,bks7-dkfd
2017-06-01T00:00:00.000,34,Selva,171019,Massanes,0,0.05,0.285,0.05,bks7-dkfd
2017-06-01T00:00:00.000,21,Maresme,080752,Dosrius,0,0.3,0.07,0.3,bks7-dkfd
2017-06-02T00:00:00.000,21,Maresme,082037,Sant Cebrià de Vallalta,0.001,0,0,0.001,bks7-dkfd
2017-06-02T00:00:00.000,18,Garrigues,250766,"Cogul, el",0,0.135,0,0.135,bks7-dkfd
2017-06-03T00:00:00.000,11,Baix Llobregat,081477,Olesa de Montserrat,0,0.43,0,0.43,bks7-dkfd
2017-06-04T00:00:00.000,06,Anoia,080636,Castellolí,0,0.0004,0,0.0004,bks7-dkfd
2017-06-04T00:00:00.000,10,Baix Empordà,171175,Palafrugell,0.005,0,0,0.005,bks7-dkfd
2017-06-06T00:00:00.000,33,Segrià,252000,Sarroca de Lleida,0,0.87,2.36,0.87,bks7-dkfd
2017-06-07T00:00:00.000,36,Tarragonès,431310,Roda de Berà,0.05,0,0,0.05,bks7-dkfd
2017-06-08T00:00:00.000,41,Vallès Oriental,080333,Caldes de Montbui,0,0.002,0,0.002,bks7-dkfd
2017-06-08T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.05,0.15,0.05,bks7-dkfd
2017-06-09T00:00:00.000,22,Montsià,430141,Amposta,0,0.37,0,0.37,bks7-dkfd
2017-06-09T00:00:00.000,18,Garrigues,250292,Arbeca,0,0.57,3.9,0.57,bks7-dkfd
2017-06-10T00:00:00.000,18,Garrigues,250096,"Albi, l'",0,0.36,0.71,0.36,bks7-dkfd
2017-06-10T00:00:00.000,38,Urgell,259025,Sant Martí de Riucorb,0,0.25,1.25,0.25,bks7-dkfd
2017-06-10T00:00:00.000,21,Maresme,081555,Palafolls,0,0.03,0,0.03,bks7-dkfd
2017-06-10T00:00:00.000,30,Ribera d'Ebre,431212,Rasquera,0,0.58,0,0.58,bks7-dkfd
2017-06-11T00:00:00.000,03,Alt Penedès,081688,Pontons,0,0.003,0,0.003,bks7-dkfd
2017-06-11T00:00:00.000,28,Pla de l'Estany,171903,Serinyà,0,0.008,0,0.008,bks7-dkfd
2017-06-12T00:00:00.000,20,Gironès,171557,Salt,0,0.06,0,0.06,bks7-dkfd
2017-06-12T00:00:00.000,28,Pla de l'Estany,172180,Vilademuls,0.1634,0,0,0.1634,bks7-dkfd
2017-06-12T00:00:00.000,28,Pla de l'Estany,172180,Vilademuls,0.0555,0,0,0.0555,bks7-dkfd
2017-06-12T00:00:00.000,28,Pla de l'Estany,170715,Fontcoberta,0.0124,0,0,0.0124,bks7-dkfd
2017-06-12T00:00:00.000,37,Terra Alta,430419,Caseres,0.015,0,0,0.015,bks7-dkfd
2017-06-12T00:00:00.000,20,Gironès,171557,Salt,0,0.02,0,0.02,bks7-dkfd
2017-06-13T00:00:00.000,21,Maresme,081555,Palafolls,0,0.02,0,0.02,bks7-dkfd
2017-06-13T00:00:00.000,02,Alt Empordà,170010,Agullana,0.4,0,0.2,0.4,bks7-dkfd
2017-06-14T00:00:00.000,32,Segarra,259078,Torrefeta i Florejacs,1.21,0.12,3.53,1.33,bks7-dkfd
2017-06-14T00:00:00.000,20,Gironès,170792,Girona,1.34,1.49,0.26,2.83,bks7-dkfd
2017-06-14T00:00:00.000,34,Selva,171931,Sils,0.77,0.36,7.4,1.13,bks7-dkfd
2017-06-14T00:00:00.000,10,Baix Empordà,171215,Palau-sator,0.2,0,0.15,0.2,bks7-dkfd
2017-06-14T00:00:00.000,18,Garrigues,251180,Juncosa,0.355,0,0,0.355,bks7-dkfd
2017-06-14T00:00:00.000,34,Selva,171946,Susqueda,0.45,0.42,0,0.87,bks7-dkfd
2017-06-14T00:00:00.000,23,Noguera,251500,Oliola,5.67,1.16,35.45,6.83,bks7-dkfd
2017-06-14T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.6,0,0.6,bks7-dkfd
2017-06-14T00:00:00.000,06,Anoia,080608,Castellfollit de Riubregós,0,0.078,0,0.078,bks7-dkfd
2017-06-14T00:00:00.000,09,Baix Ebre,431495,Tivenys,0,0.69,0,0.69,bks7-dkfd
2017-06-15T00:00:00.000,41,Vallès Oriental,080462,Cardedeu,0.88,0.06,6.77,0.94,bks7-dkfd
2017-06-15T00:00:00.000,15,Cerdanya,251399,Montellà i Martinet,0.0008,0,0,0.0008,bks7-dkfd
2017-06-16T00:00:00.000,24,Osona,082690,Seva,0,0.02,0,0.02,bks7-dkfd
2017-06-16T00:00:00.000,23,Noguera,250220,Alòs de Balaguer,0.1,0,0,0.1,bks7-dkfd
2017-06-16T00:00:00.000,18,Garrigues,250292,Arbeca,0,0.41,4.04,0.41,bks7-dkfd
2017-06-17T00:00:00.000,33,Segrià,251207,Lleida,0,8.19,81.74,8.19,bks7-dkfd
2017-06-17T00:00:00.000,24,Osona,082690,Seva,0,0.04,0.76,0.04,bks7-dkfd
2017-06-17T00:00:00.000,10,Baix Empordà,171997,Torroella de Montgrí,0.005,0,0,0.005,bks7-dkfd
2017-06-17T00:00:00.000,21,Maresme,081555,Palafolls,0,0.006,0,0.006,bks7-dkfd
2017-06-17T00:00:00.000,06,Anoia,081192,Masquefa,0,0.04,0,0.04,bks7-dkfd
2017-06-18T00:00:00.000,11,Baix Llobregat,081234,Molins de Rei,0.0248,0,0,0.0248,bks7-dkfd
2017-06-18T00:00:00.000,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.03,0.12,0,0.15,bks7-dkfd
2017-06-18T00:00:00.000,21,Maresme,081555,Palafolls,0.05,0.09,0,0.14,bks7-dkfd
2017-06-18T00:00:00.000,11,Baix Llobregat,080207,Begues,0.242,0,0,0.242,bks7-dkfd
2017-06-18T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0,0.1,0.3,0.1,bks7-dkfd
2017-06-18T00:00:00.000,40,Vallès Occidental,082671,Sentmenat,0.79,0.1,6.57,0.89,bks7-dkfd
2017-06-19T00:00:00.000,22,Montsià,430445,"Sénia, la",0,0.005,0,0.005,bks7-dkfd
2017-06-19T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.0005,0,0.0005,bks7-dkfd
2017-06-19T00:00:00.000,09,Baix Ebre,431554,Tortosa,0,0.025,0,0.025,bks7-dkfd
2017-06-19T00:00:00.000,10,Baix Empordà,171812,Santa Cristina d'Aro,0,0.003,0,0.003,bks7-dkfd
2017-06-19T00:00:00.000,40,Vallès Occidental,082798,Terrassa,0.045,0.045,0,0.09,bks7-dkfd
2017-06-19T00:00:00.000,23,Noguera,251500,Oliola,0,0.06,0.2,0.06,bks7-dkfd
2017-06-20T00:00:00.000,35,Solsonès,251667,Pinell de Solsonès,0,0.047,0.139,0.047,bks7-dkfd
2017-06-20T00:00:00.000,23,Noguera,251348,Menàrguens,0,0.2,0,0.2,bks7-dkfd
2017-06-21T00:00:00.000,30,Ribera d'Ebre,430672,Ginestar,0.06,0.03,0,0.09,bks7-dkfd
2017-06-21T00:00:00.000,09,Baix Ebre,431331,Roquetes,0,2.77,0.11,2.77,bks7-dkfd
2017-06-21T00:00:00.000,33,Segrià,251207,Lleida,0.08,0,0,0.08,bks7-dkfd
2017-06-21T00:00:00.000,34,Selva,171501,Riudellots de la Selva,0.3175,0,0,0.3175,bks7-dkfd
2017-06-21T00:00:00.000,23,Noguera,250349,Artesa de Segre,0,0.36,0.44,0.36,bks7-dkfd
2017-06-22T00:00:00.000,07,Bages,082135,Sant Fruitós de Bages,1.42,6.05,87.45,7.47,bks7-dkfd
2017-06-22T00:00:00.000,41,Vallès Oriental,081069,Llinars del Vallès,0,0.44,0,0.44,bks7-dkfd
2017-06-22T00:00:00.000,25,Pallars Jussà,252347,Tremp,0.0001,0,0,0.0001,bks7-dkfd
2017-06-23T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,3.17,0.74,2.59,3.91,bks7-dkfd
2017-06-23T00:00:00.000,20,Gironès,171557,Salt,0,0.03,0,0.03,bks7-dkfd
2017-06-23T00:00:00.000,20,Gironès,170792,Girona,0,0.014,0,0.014,bks7-dkfd
2017-06-23T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0.14,4.67,0.84,4.81,bks7-dkfd
2017-06-23T00:00:00.000,11,Baix Llobregat,082956,Vallirana,0,0.015,0,0.015,bks7-dkfd
2017-06-23T00:00:00.000,03,Alt Penedès,082732,Subirats,0.04,0,0,0.04,bks7-dkfd
2017-06-23T00:00:00.000,21,Maresme,081213,Mataró,0,0.009,0,0.009,bks7-dkfd
2017-06-23T00:00:00.000,12,Baix Penedès,430304,Bonastre,2.2,0.16,0,2.36,bks7-dkfd
2017-06-23T00:00:00.000,11,Baix Llobregat,081960,Sant Andreu de la Barca,0,0.007,0,0.007,bks7-dkfd
2017-06-23T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.005,0.12,0.005,bks7-dkfd
2017-06-23T00:00:00.000,35,Solsonès,251517,Olius,0.52,0,4.77,0.52,bks7-dkfd
2017-06-23T00:00:00.000,07,Bages,081918,Sallent,0,0.075,0,0.075,bks7-dkfd
2017-06-23T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.4,0.8,0.4,bks7-dkfd
2017-06-24T00:00:00.000,25,Pallars Jussà,250984,Gavet de la Conca,0,0.027,0,0.027,bks7-dkfd
2017-06-24T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0,0.192,0,0.192,bks7-dkfd
2017-06-24T00:00:00.000,07,Bages,081136,Manresa,0,0.05,0,0.05,bks7-dkfd
2017-06-24T00:00:00.000,41,Vallès Oriental,080961,Granollers,0,0.07,0,0.07,bks7-dkfd
2017-06-24T00:00:00.000,02,Alt Empordà,171984,Torroella de Fluvià,0,0.53,0,0.53,bks7-dkfd
2017-06-24T00:00:00.000,40,Vallès Occidental,081878,Sabadell,0,0.05,0,0.05,bks7-dkfd
2017-06-24T00:00:00.000,41,Vallès Oriental,081056,"Llagosta, la",0,0.0035,0,0.0035,bks7-dkfd
2017-06-24T00:00:00.000,28,Pla de l'Estany,171371,Porqueres,0,0.041,0,0.041,bks7-dkfd
2017-06-24T00:00:00.000,41,Vallès Oriental,080863,"Franqueses del Vallès, les",0,0.415,0,0.415,bks7-dkfd
2017-06-24T00:00:00.000,40,Vallès Occidental,082671,Sentmenat,0.005,0,0,0.005,bks7-dkfd
2017-06-24T00:00:00.000,34,Selva,080826,Fogars de la Selva,0.35,0,0,0.35,bks7-dkfd
2017-06-24T00:00:00.000,38,Urgell,250030,Agramunt,2.4,0.38,7.31,2.78,bks7-dkfd
2017-06-25T00:00:00.000,23,Noguera,252496,Vilanova de l'Aguda,0.03,0,0,0.03,bks7-dkfd
2017-06-25T00:00:00.000,40,Vallès Occidental,082233,Sant Llorenç Savall,0,0.5144,0,0.5144,bks7-dkfd
2017-06-26T00:00:00.000,34,Selva,171501,Riudellots de la Selva,0.003,0,0,0.003,bks7-dkfd
2017-06-26T00:00:00.000,25,Pallars Jussà,251615,Conca de Dalt,0.003,0,0,0.003,bks7-dkfd
2017-06-26T00:00:00.000,21,Maresme,081213,Mataró,0.006,0,0,0.006,bks7-dkfd
2017-06-26T00:00:00.000,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0,0.037,0,0.037,bks7-dkfd
2017-06-26T00:00:00.000,06,Anoia,083020,Vilanova del Camí,0,0.1454,0,0.1454,bks7-dkfd
2017-06-27T00:00:00.000,28,Pla de l'Estany,170715,Fontcoberta,0.047,0,0,0.047,bks7-dkfd
2017-06-27T00:00:00.000,09,Baix Ebre,430081,Alfara de Carles,0,0.0009,0,0.0009,bks7-dkfd
2017-06-27T00:00:00.000,09,Baix Ebre,430081,Alfara de Carles,0.038,0,0,0.038,bks7-dkfd
2017-06-27T00:00:00.000,16,Conca de Barberà,430542,"Espluga de Francolí, l'",0.03,0,0.57,0.03,bks7-dkfd
2017-06-27T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.0015,0,0.0015,bks7-dkfd
2017-06-27T00:00:00.000,20,Gironès,171729,Sant Martí de Llémena,0.0008,0,0,0.0008,bks7-dkfd
2017-06-28T00:00:00.000,30,Ribera d'Ebre,431508,Tivissa,0.135,0,0,0.135,bks7-dkfd
2017-06-28T00:00:00.000,18,Garrigues,252555,Vinaixa,0,0.002,0,0.002,bks7-dkfd
2017-06-28T00:00:00.000,23,Noguera,250426,"Baronia de Rialb, la",1.14,0.31,5.06,1.45,bks7-dkfd
2017-06-28T00:00:00.000,06,Anoia,081614,Piera,0,0.025,0,0.025,bks7-dkfd
2017-06-28T00:00:00.000,40,Vallès Occidental,080543,Castellbisbal,0,0.119,0,0.119,bks7-dkfd
2017-06-28T00:00:00.000,08,Baix Camp,430537,Duesaigües,0.01,0,0,0.01,bks7-dkfd
2017-06-28T00:00:00.000,03,Alt Penedès,082877,Torrelavit,0.03,0,0.27,0.03,bks7-dkfd
2017-06-29T00:00:00.000,17,Garraf,082310,Sant Pere de Ribes,0.01,0,0,0.01,bks7-dkfd
2017-06-29T00:00:00.000,40,Vallès Occidental,082606,Santa Perpètua de Mogoda,0,0.2,0,0.2,bks7-dkfd
2017-06-29T00:00:00.000,41,Vallès Oriental,081982,Sant Antoni de Vilamajor,0,0.006,0,0.006,bks7-dkfd
2017-06-30T00:00:00.000,13,Barcelonès,082457,Santa Coloma de Gramenet,0.05,0,0,0.05,bks7-dkfd
2017-06-30T00:00:00.000,22,Montsià,430688,Godall,0,1.19,0.34,1.19,bks7-dkfd
2017-07-01T00:00:00.000,11,Baix Llobregat,081960,Sant Andreu de la Barca,0.59,0.32,0.17,0.91,bks7-dkfd
2017-07-01T00:00:00.000,04,Alt Urgell,250447,Bassella,0.055,0,0,0.055,bks7-dkfd
2017-07-03T00:00:00.000,11,Baix Llobregat,083015,Viladecans,0,0.01,0,0.01,bks7-dkfd
2017-07-03T00:00:00.000,21,Maresme,081635,Pineda de Mar,0.03,2.67,1.14,2.7,bks7-dkfd
2017-07-03T00:00:00.000,13,Barcelonès,080155,Badalona,0.44,4.56,0,5,bks7-dkfd
2017-07-03T00:00:00.000,40,Vallès Occidental,081846,Rubí,0.18,0.91,0.24,1.09,bks7-dkfd
2017-07-04T00:00:00.000,03,Alt Penedès,082270,Sant Martí Sarroca,0.15,1.1,1.2,1.25,bks7-dkfd
2017-07-04T00:00:00.000,06,Anoia,081764,Pujalt,8.07,5.33,24.22,13.4,bks7-dkfd
2017-07-04T00:00:00.000,40,Vallès Occidental,081568,Palau-solità i Plegamans,0.67,1.72,14.14,2.39,bks7-dkfd
2017-07-04T00:00:00.000,36,Tarragonès,431009,"Pallaresos, els",0.25,0,0,0.25,bks7-dkfd
2017-07-05T00:00:00.000,07,Bages,080121,Avinyó,21.74,12.26,42.67,34,bks7-dkfd
2017-07-05T00:00:00.000,41,Vallès Oriental,080885,"Garriga, la",0.008,0,0,0.008,bks7-dkfd
2017-07-06T00:00:00.000,11,Baix Llobregat,080765,Esparreguera,0,0.05,0,0.05,bks7-dkfd
2017-07-06T00:00:00.000,02,Alt Empordà,170622,"Escala, l'",0,0.004,0,0.004,bks7-dkfd
2017-07-06T00:00:00.000,40,Vallès Occidental,081252,Montcada i Reixac,0,0.52,0,0.52,bks7-dkfd
2017-07-07T00:00:00.000,35,Solsonès,251462,Navès,0.2,0.1,0.5,0.3,bks7-dkfd
2017-07-07T00:00:00.000,36,Tarragonès,430430,"Catllar, el",0.0076,0,0,0.0076,bks7-dkfd
2017-07-07T00:00:00.000,40,Vallès Occidental,082917,Vacarisses,0,0.17,0,0.17,bks7-dkfd
2017-07-08T00:00:00.000,32,Segarra,250557,Biosca,5.27,1.96,8.63,7.23,bks7-dkfd
2017-07-08T00:00:00.000,35,Solsonès,251240,Lladurs,0.25,0,0,0.25,bks7-dkfd
2017-07-08T00:00:00.000,36,Tarragonès,431310,Roda de Berà,0.15,0,0,0.15,bks7-dkfd
2017-07-08T00:00:00.000,23,Noguera,251500,Oliola,0.44,0.61,65.82,1.05,bks7-dkfd
2017-07-08T00:00:00.000,21,Maresme,081939,Sant Iscle de Vallalta,0.002,0,0,0.002,bks7-dkfd
2017-07-09T00:00:00.000,18,Garrigues,250096,"Albi, l'",0,0.0334,0,0.0334,bks7-dkfd
2017-07-09T00:00:00.000,06,Anoia,081192,Masquefa,0.42,0,0,0.42,bks7-dkfd
2017-07-09T00:00:00.000,32,Segarra,250729,Cervera,0,0.01,5.72,0.01,bks7-dkfd
2017-07-10T00:00:00.000,01,Alt Camp,430363,Cabra del Camp,0.628,0,0,0.628,bks7-dkfd
2017-07-10T00:00:00.000,21,Maresme,080095,Argentona,0.0025,0,0,0.0025,bks7-dkfd
2017-07-10T00:00:00.000,30,Ribera d'Ebre,430846,Miravet,0,0.27,0,0.27,bks7-dkfd
2017-07-11T00:00:00.000,06,Anoia,081043,"Llacuna, la",0.144,0,0,0.144,bks7-dkfd
